0,32,1555357597.6830814,1555357597.7149215
1,32,1555357598.7171535,1555357598.748745
2,32,1555357599.7537198,1555357599.785427
3,32,1555357600.7894802,1555357600.82114
4,32,1555357601.8255405,1555357601.8572974
5,32,1555357602.8335073,1555357602.865411
6,32,1555357603.8739917,1555357603.9055557
7,32,1555357604.9270117,1555357604.9587462
8,32,1555357605.930394,1555357605.9620976
9,32,1555357606.9643867,1555357606.995986
10,32,1555357607.9976993,1555357608.029341
11,32,1555357609.03097,1555357609.0626836
12,32,1555357610.0677266,1555357610.0994585
13,32,1555357611.1050775,1555357611.1368623
14,32,1555357612.1418457,1555357612.1734931
15,32,1555357613.179328,1555357613.2109942
16,32,1555357614.217394,1555357614.2491586
17,32,1555357615.2535307,1555357615.2864304
18,32,1555357616.260461,1555357616.2920475
19,32,1555357617.2952335,1555357617.3268547
20,32,1555357618.3289404,1555357618.360472
21,32,1555357619.3622496,1555357619.3939953
22,32,1555357620.4220643,1555357620.4536135
23,32,1555357621.4304678,1555357621.4622748
24,32,1555357622.4716175,1555357622.5034926
25,32,1555357623.5109127,1555357623.5425348
26,32,1555357624.5504751,1555357624.5822427
27,32,1555357625.5554075,1555357625.5870137
28,32,1555357626.5905085,1555357626.6221666
29,32,1555357627.6217473,1555357627.653297
30,32,1555357628.6741936,1555357628.7059813
31,32,1555357629.7140768,1555357629.7458694
32,32,1555357630.7209294,1555357630.7527173
33,32,1555357631.7580397,1555357631.789883
34,32,1555357632.7919765,1555357632.8236864
35,32,1555357633.8256128,1555357633.8571994
36,32,1555357634.8618653,1555357634.8935378
37,32,1555357635.8987262,1555357635.9304962
38,32,1555357636.9356885,1555357636.9674299
39,32,1555357637.975757,1555357638.0100234
40,32,1555357638.985622,1555357639.0172586
41,32,1555357640.0201151,1555357640.0516922
42,32,1555357641.0567575,1555357641.0883598
43,32,1555357642.092968,1555357642.124693
44,32,1555357643.128704,1555357643.160401
45,32,1555357644.1651511,1555357644.1969135
46,32,1555357645.2015052,1555357645.2332091
47,32,1555357646.2352862,1555357646.2668452
48,32,1555357647.249017,1555357647.2808306
49,32,1555357648.2894802,1555357648.3209975
50,32,1555357649.3236837,1555357649.355388
51,32,1555357649.858854,1555357649.89049
52,32,1555357650.3955998,1555357650.4274018
53,32,1555357650.916242,1555357650.9478528
54,32,1555357651.4510825,1555357651.482883
55,32,1555357651.9856358,1555357652.017487
56,32,1555357652.5244844,1555357652.5562155
57,32,1555357653.061447,1555357653.093229
58,32,1555357653.595802,1555357653.6275501
59,32,1555357654.130779,1555357654.1624517
60,32,1555357654.6659174,1555357654.6976092
61,32,1555357655.172517,1555357655.204184
62,32,1555357655.7080588,1555357655.7397575
63,32,1555357656.2442908,1555357656.276045
64,32,1555357656.7786977,1555357656.8104587
65,32,1555357657.3131447,1555357657.3448923
66,32,1555357657.846543,1555357657.8781867
67,32,1555357658.3792665,1555357658.4107773
68,32,1555357658.9107032,1555357658.942176
69,32,1555357659.4439383,1555357659.4754636
70,32,1555357659.978667,1555357660.0103977
71,32,1555357660.5149944,1555357660.54676
72,32,1555357661.0505505,1555357661.0822625
73,32,1555357661.5853674,1555357661.6171007
74,32,1555357662.0907378,1555357662.1225183
75,32,1555357662.6283858,1555357662.6601815
76,32,1555357663.166002,1555357663.1978312
77,32,1555357663.702568,1555357663.7341876
78,32,1555357664.2376256,1555357664.2693815
79,32,1555357664.7718503,1555357664.8033767
80,32,1555357665.3061101,1555357665.337954
81,32,1555357665.8404315,1555357665.8720622
82,32,1555357666.3482363,1555357666.3800945
