0,1,1555780899.3132,1555780899.34597,1555780899.37784,1555780899.3854,,,0.032769918441773,0.072200059890747,0.040329933166504,,0.032769918441773,0.33532452583313,0.630890130996704,0.072200059890747,0.390140509605408,0.682560205459595,,,,,
1,1,1555780899.34471,1555780899.40954,1555780899.44134,1555780899.4482,,,0.064829826354981,0.103489875793457,0.07168984413147,,0.663040161132813,0.968209981918335,1.27429986000061,0.713850021362305,1.01222800016403,1.3102297782898,,,,,
2,1,1555780899.37595,1555780899.47633,1555780899.50848,1555780899.51049,,,0.100379943847656,0.134539842605591,0.102389812469482,,1.30632996559143,1.61282947063446,1.92007994651794,1.34123992919922,1.66633347272873,1.97053003311157,,,,,
3,1,1555780899.40732,1555780899.54039,1555780899.57242,1555780899.6044,,,0.13306999206543,0.19707989692688,0.165050029754639,,1.95204997062683,2.25920902490616,2.56573987007141,2.00176000595093,2.30062601566315,2.59903001785278,,,,,
4,1,1555780899.43871,1555780899.60416,1555780899.63585,1555780899.66725,,,0.165450096130371,0.228539943695068,0.196850061416626,,2.59769988059998,2.90093150138855,3.20675992965698,2.63039994239807,2.94314149618149,3.24180006980896,,,,,
5,1,1555780899.47018,1555780899.6674,1555780899.69939,1555780899.72985,,,0.197219848632813,0.25967001914978,0.227679967880249,,3.23844003677368,3.5411759853363,3.84204006195068,3.27288007736206,3.59616144895554,3.90021991729736,,,,,
6,1,1555780899.50151,1555780899.73127,1555780899.76339,1555780899.79236,,,0.22976016998291,0.290850162506104,0.258730173110962,,3.87326002120972,4.17493050098419,4.47622013092041,3.93139004707336,4.22926499843597,4.52800011634827,,,,,
7,1,1555780899.53299,1555780899.795,1555780899.82691,1555780899.85536,,,0.262010097503662,0.322370052337646,0.290460109710693,,4.50833010673523,4.814184486866,5.11858010292053,4.55962014198303,4.85829300880432,5.15590000152588,,,,,
8,1,1555780899.56461,1555780899.85869,1555780899.89045,1555780899.91801,,,0.294080018997192,0.353399991989136,0.321640014648437,,1.95204997062683,5.45512903928757,5.76032996177673,2.00176000595093,5.49945101737976,5.80491995811462,,,,,
9,1,1555780899.59603,1555780899.92203,1555780899.95342,1555780899.98083,,,0.325999975204468,0.384799957275391,0.353410005569458,,5.79235005378723,6.09858801364899,6.40368008613586,5.83652019500732,6.13609451055527,6.43656992912293,,,,,
10,1,1555780899.62737,1555780899.98516,1555780900.01696,1555780900.04401,,,0.357789993286133,0.416639804840088,0.38484001159668,,6.43586015701294,6.73895499706268,7.03937005996704,6.46877002716064,6.79906647205353,7.07231998443604,,,,,
11,1,1555780899.65881,1555780900.04865,1555780900.08057,1555780900.10697,,,0.389840126037598,0.448160171508789,0.416240215301514,,7.07164001464844,7.3942489862442,7.71248006820679,7.10501003265381,7.43625700473785,7.74539995193481,,,,,
12,1,1555780899.70498,1555780900.11222,1555780900.14399,1555780900.16971,,,0.407240152359009,0.464730024337769,0.432960033416748,,0.012120008468628,0.828434014320373,4.13141012191772,0.0768301486969,#DIV/0!,7.01612997055054,,,,,
13,1,1555780899.73647,1555780900.17549,1555780900.20729,1555780900.23237,,,0.439019918441772,0.49589991569519,0.464099884033203,,0.013409852981567,0.094742488861084,0.408210039138794,0.098489999771118,#DIV/0!,0.486910104751587,,,,,
14,1,1555780899.76782,1555780900.23898,1555780900.27091,1555780900.29517,,,0.471160173416138,0.527350187301636,0.495420217514038,,0.070460081100464,0.321899962425232,0.755009889602661,0.240839958190918,0.523811483383179,0.934570074081421,,,,,
15,1,1555780899.79918,1555780900.30268,1555780900.33483,1555780900.35805,,,0.503499984741211,0.558870077133179,0.52672004699707,,0.135660171508789,0.329028987884521,0.734779834747314,0.403479814529419,0.611272013187408,1.02965998649597,,,,,
16,1,1555780899.8306,1555780900.36647,1555780900.39835,1555780900.42066,,,0.53587007522583,0.590059995651245,0.558180093765259,,0.198559999465942,0.514699494838715,1.59443998336792,0.703559875488281,1.05629050731659,2.16218018531799,,,,,
17,1,1555780899.86316,1555780900.42996,1555780900.46178,1555780900.48347,,,0.566800117492676,0.620310068130493,0.588490009307861,,0.68162989616394,2.57768696546555,4.45200991630554,1.69882988929749,3.35864598751068,5.19498991966248,,,,,
18,1,1555780899.89465,1555780900.49346,1555780900.52547,1555780900.54594,,,0.598809957504272,0.651289939880371,0.619279861450195,,2.34903001785278,6.41403352022171,9.84768009185791,3.42086005210876,7.47420052289963,10.9051699638367,,,,,
19,1,1555780899.92619,1555780900.55708,1555780900.58905,1555780900.60875,,,0.630890130996704,0.682560205459595,0.650590181350708,,0.859859943389893,5.50945997238159,9.51342988014221,2.57061982154846,7.31237347126007,11.4168598651886,,,,,
20,2,1555780899.95761,1555780900.62065,1555780900.65249,1555780900.67146,,,0.663040161132813,0.713850021362305,0.682010173797607,,1.25352001190186,8.65754450559617,18.0969300270081,3.58343982696533,11.7417440533638,21.0036201477051,,,,,
21,2,1555780899.98878,1555780900.68398,1555780900.71591,1555780900.73419,,,0.695199966430664,0.745409965515137,0.713479995727539,,,,,,,,,,,,
22,2,1555780900.02006,1555780900.74747,1555780900.77918,1555780900.79687,,,0.727409839630127,0.776809930801392,0.745099782943726,,,,,,,,,,,,
23,2,1555780900.05145,1555780900.81069,1555780900.84254,1555780900.85976,,,0.759239912033081,0.808310031890869,0.776459932327271,,,,,,,,,,,,
24,2,1555780900.08297,1555780900.87419,1555780900.90587,1555780900.92266,,,0.791220188140869,0.839690208435059,0.808010339736939,,,,,,,,,,,,
