0,1,1555780899.3854015
1,1,1555780899.4482
2,1,1555780899.510494
3,1,1555780899.6044018
4,1,1555780899.6672542
5,1,1555780899.7298498
6,1,1555780899.7923615
7,1,1555780899.8553603
8,1,1555780899.918011
9,1,1555780899.980828
10,1,1555780900.0440104
11,1,1555780900.1069722
12,1,1555780900.1697147
13,1,1555780900.2323742
14,1,1555780900.2951727
15,1,1555780900.3580544
16,1,1555780900.4206567
17,1,1555780900.4834704
18,1,1555780900.5459404
19,1,1555780900.608751
20,2,1555780900.6714597
21,2,1555780900.734191
22,2,1555780900.7968683
23,2,1555780900.8597574
24,2,1555780900.922663
25,2,1555780900.9855855
26,2,1555780901.0481224
27,2,1555780901.1106832
28,2,1555780901.1734161
29,2,1555780901.2361298
30,2,1555780901.2987592
31,2,1555780901.3614953
32,2,1555780901.4254549
33,2,1555780901.4881327
34,2,1555780901.5508902
35,2,1555780901.6136231
36,2,1555780901.6761038
37,2,1555780901.738835
38,2,1555780901.8014915
39,2,1555780901.8643847
40,4,1555780901.9268956
41,4,1555780901.9897134
42,4,1555780902.052613
43,4,1555780902.1468866
44,4,1555780902.2096388
45,4,1555780902.2725744
46,4,1555780902.335244
47,4,1555780902.3979702
48,4,1555780902.4606543
49,4,1555780902.5235944
50,4,1555780902.586491
51,4,1555780902.6492453
52,4,1555780902.7122219
53,4,1555780902.7749758
54,4,1555780902.8384874
55,4,1555780902.9013734
56,4,1555780902.9643445
57,4,1555780903.0273478
58,4,1555780903.0902777
59,4,1555780903.1533282
60,8,1555780903.2162845
61,8,1555780903.2792308
62,8,1555780903.3422797
63,8,1555780903.4052756
64,8,1555780903.4681463
65,8,1555780903.531127
66,8,1555780903.5940065
67,8,1555780903.656979
68,8,1555780903.7199357
69,8,1555780903.7829554
70,8,1555780903.8458104
71,8,1555780903.9085076
72,8,1555780903.9713807
73,8,1555780904.0344057
74,8,1555780904.097345
75,8,1555780904.160165
76,8,1555780904.2230573
77,8,1555780904.2859366
78,8,1555780904.3487918
79,8,1555780904.4117177
80,16,1555780904.4747617
81,16,1555780904.5376842
82,16,1555780904.646682
83,16,1555780904.6782453
84,16,1555780904.7411835
85,16,1555780904.8044348
86,16,1555780904.8672884
87,16,1555780904.9299614
88,16,1555780904.9927824
89,16,1555780905.055753
90,16,1555780905.118923
91,16,1555780905.1817832
92,16,1555780905.244613
93,16,1555780905.3075547
94,16,1555780905.3702385
95,16,1555780905.4331236
96,16,1555780905.495787
97,16,1555780905.5583746
98,16,1555780905.6209104
99,16,1555780905.6849165
100,32,1555780905.747598
101,32,1555780905.810418
102,32,1555780905.8732705
103,32,1555780905.9361343
104,32,1555780906.0305235
105,32,1555780906.0934172
106,32,1555780906.1563458
107,32,1555780906.219107
108,32,1555780906.2818851
109,32,1555780906.344603
110,32,1555780906.40757
111,32,1555780906.4706805
112,32,1555780906.5336754
113,32,1555780906.596577
114,32,1555780906.6594994
115,32,1555780906.722445
116,32,1555780906.7852867
117,32,1555780906.8479207
118,32,1555780906.9109132
119,32,1555780906.9737644
120,64,1555780907.0365229
121,64,1555780907.0994194
122,64,1555780907.1623435
123,64,1555780907.225157
124,64,1555780907.2882166
125,64,1555780907.3509378
126,64,1555780907.4136727
127,64,1555780907.4766376
128,64,1555780907.5393255
129,64,1555780907.6018658
130,64,1555780907.6649995
131,64,1555780907.7279131
132,64,1555780907.7907915
133,64,1555780907.8536742
134,64,1555780907.9165006
135,64,1555780907.9792562
136,64,1555780908.042368
137,64,1555780908.105558
138,64,1555780908.1687083
139,64,1555780908.2317932
140,128,1555780908.2948499
141,128,1555780908.3578384
142,128,1555780908.421068
143,128,1555780908.484094
144,128,1555780908.5472295
145,128,1555780908.6102636
146,128,1555780908.673182
147,128,1555780908.7360938
148,128,1555780908.7989743
149,128,1555780908.8619068
150,128,1555780908.9246414
151,128,1555780908.9896855
152,128,1555780909.052577
153,128,1555780909.1151927
154,128,1555780909.17814
155,128,1555780909.2408962
156,128,1555780909.303582
157,128,1555780909.366399
158,128,1555780909.429381
159,128,1555780909.4922278
160,256,1555780909.5551043
161,256,1555780909.6180956
162,256,1555780909.681123
163,256,1555780909.7441206
164,256,1555780909.8076375
165,256,1555780909.8715386
166,256,1555780909.966118
167,256,1555780910.014354
168,256,1555780910.0776508
169,256,1555780910.1406353
170,256,1555780910.20338
171,256,1555780910.2663248
