0,32,1555527304.35589,1555527304.3882,1555527304.38378,1555527304.38219,,1555527304.3882,,0.032310009002686,,0.015569925308228,0.02415301322937,0.032529830932617
1,32,1555527304.38755,1555527304.42008,1555527304.41552,1555527304.41372,,1555527304.42008,,0.032529830932617,,0.194089889526367,0.232184796333313,0.245990037918091
2,32,1555527304.4194,1555527304.45142,1555527304.44712,1555527304.44505,,1555527304.45142,,0.032020092010498,,0.02305006980896,0.250745792388916,0.258529901504517
3,32,1555527304.451,1555527304.48276,1555527304.4786,1555527304.4766,,1555527304.48276,,0.031759977340698,,0.183379888534546,0.273396582603455,0.482099771499634
4,32,1555527304.48257,1555527304.51441,1555527304.51011,1555527304.50837,,1555527304.51441,,0.031840085983276,,0.185509920120239,0.247658796310425,0.42454981803894
5,32,1555527304.51405,1555527304.54616,1555527304.54182,1555527304.54016,,1555527304.54616,,0.032109975814819,,0.017650127410889,0.267981431922134,0.510190010070801
6,32,1555527304.54569,1555527304.57777,1555527304.57341,1555527304.57186,,1555527304.57777,,0.032079935073853,,0.196589946746826,0.342121782302856,0.473199844360352
7,32,1555527304.5772,1555527304.60954,1555527304.60513,1555527304.60366,,1555527304.60954,,0.032340049743652,,0.207839965820312,0.354256128653502,0.456249952316284
8,32,1555527304.60906,1555527304.64107,1555527304.63677,1555527304.63514,,1555527304.64107,,0.032009840011597,,0.17287015914917,0.683332996368408,0.997380018234253
9,32,1555527304.64069,1555527304.67265,1555527304.66822,1555527304.66662,,1555527304.67265,,0.031960010528565,,0.022960186004639,0.196866216659546,0.494930028915405
10,32,1555527304.67226,1555527304.70422,1555527304.69976,1555527304.6984,,1555527304.70422,,0.031960010528565,,0.019769906997681,0.085672988891602,0.491189956665039
11,32,1555527304.70375,1555527304.73598,1555527304.73136,1555527304.72987,,1555527304.73598,,0.032230138778687,,,,
12,32,1555527304.73534,1555527304.76785,1555527304.76317,1555527304.76158,,1555527304.76785,,0.032509803771973,,,,
13,32,1555527304.76716,1555527304.79939,1555527304.79475,1555527304.79309,,1555527304.79939,,0.032230138778687,,,,
14,32,1555527304.79867,1555527304.83114,1555527304.82651,1555527304.82477,,1555527304.83114,,0.032469987869263,,,,
15,32,1555527304.83043,1555527304.86259,1555527304.85806,1555527304.85631,,1555527304.86259,,0.032160043716431,,,,
16,32,1555527304.86187,1555527304.8944,1555527304.88974,1555527304.88811,,1555527304.8944,,0.032529830932617,,15.5699253082275,24.1530132293701,32.5298309326172
17,32,1555527304.89361,1555527304.92605,1555527304.92138,1555527304.91981,,1555527304.92605,,0.032439947128296,,194.089889526367,232.184796333313,245.990037918091
18,32,1555527304.92538,1555527304.95759,1555527304.95305,1555527304.95124,,1555527304.95759,,0.032210111618042,,23.05006980896,250.745792388916,258.529901504517
19,32,1555527304.95697,1555527304.98906,1555527304.98454,1555527304.98285,,1555527304.98906,,0.032089948654175,,183.379888534546,273.396582603455,482.099771499634
20,32,1555527304.98919,1555527305.02088,1555527305.01627,1555527305.01461,,1555527305.02088,,0.031689882278442,,185.509920120239,247.658796310425,424.54981803894
21,32,1555527305.02081,1555527305.05271,1555527305.04798,1555527305.04659,,1555527305.05271,,0.03190016746521,,17.650127410889,267.981431922134,510.190010070801
22,32,1555527305.05234,1555527305.08445,1555527305.07968,1555527305.07825,,1555527305.08445,,0.032109975814819,,196.589946746826,342.121782302856,473.199844360352
23,32,1555527305.0838,1555527305.11607,1555527305.11134,1555527305.10991,,1555527305.11607,,0.032269954681397,,207.839965820312,354.256128653502,456.249952316284
24,32,1555527305.11537,1555527305.14779,1555527305.14288,1555527305.14148,,1555527305.14779,,0.032419919967651,,172.87015914917,683.332996368408,997.380018234253
25,32,1555527305.16312,1555527305.1794,1555527305.17457,1555527305.17302,,1555527305.1794,,0.016279935836792,,22.9601860046387,196.866216659546,494.930028915405
26,32,1555527305.19499,1555527305.21091,1555527305.20622,1555527305.20447,,1555527305.21091,,0.015920162200928,,19.7699069976807,85.6729888916016,491.189956665039
27,32,1555527305.22646,1555527305.24247,1555527305.23769,1555527305.23592,,1555527305.24247,,0.016010046005249,,,,
28,32,1555527305.25793,1555527305.27391,1555527305.26904,1555527305.2674,,1555527305.27391,,0.015980005264282,,,,
29,32,1555527305.28944,1555527305.30531,1555527305.30052,1555527305.29924,,1555527305.30531,,0.015870094299316,,,,
30,32,1555527305.32102,1555527305.33697,1555527305.33224,1555527305.33231,,1555527305.33697,,0.015950202941895,,,,
31,32,1555527305.35271,1555527305.36875,1555527305.36407,1555527305.36374,,1555527305.36875,,0.016040086746216,,,,
32,32,1555527305.38434,1555527305.40039,1555527305.39584,1555527305.39508,,1555527305.40039,,0.016049861907959,,,,
33,32,1555527305.4159,1555527305.43196,1555527305.42769,1555527305.42649,,1555527305.43196,,0.01606011390686,,,,
34,32,1555527305.44748,1555527305.46335,1555527305.45915,1555527305.45784,,1555527305.46335,,0.015870094299316,,,,
35,32,1555527305.47912,1555527305.4948,1555527305.4907,1555527305.48925,,1555527305.4948,,0.015680074691773,,,,
36,32,1555527305.51073,1555527305.52634,1555527305.52223,1555527305.52058,,1555527305.52634,,0.015609979629517,,,,
37,32,1555527305.54235,1555527305.55792,1555527305.55369,1555527305.55203,,1555527305.55792,,0.015569925308228,,,,
38,32,1555527305.5739,1555527305.58947,1555527305.5853,1555527305.58361,,1555527305.58947,,0.015569925308228,,,,
39,32,1555527305.60548,1555527305.62116,1555527305.61677,1555527305.61515,,1555527305.62116,,0.015680074691773,,,,
