60,8,1555355250.5931907,1555355250.6248934
61,8,1555355250.6564128,1555355250.6881716
62,8,1555355250.7194798,1555355250.7509205
63,8,1555355250.7821865,1555355250.8137114
64,8,1555355250.8450527,1555355250.8764017
65,8,1555355250.9078119,1555355250.9397192
66,8,1555355250.9711185,1555355251.0027337
67,8,1555355251.034196,1555355251.0658872
68,8,1555355251.0973458,1555355251.128746
69,8,1555355251.160061,1555355251.1916616
70,8,1555355251.2231276,1555355251.2546356
71,8,1555355251.2858975,1555355251.317203
72,8,1555355251.3485422,1555355251.3800077
73,8,1555355251.4113483,1555355251.4430304
74,8,1555355251.4744394,1555355251.5060782
75,8,1555355251.5376241,1555355251.569318
76,8,1555355251.6007578,1555355251.63214
77,8,1555355251.6634693,1555355251.6949673
78,8,1555355251.726432,1555355251.7580035
79,8,1555355251.7894123,1555355251.820748
80,16,1555355251.852007,1555355251.8833559
81,16,1555355251.9145937,1555355251.946166
82,16,1555355251.9776146,1555355252.009015
83,16,1555355252.040403,1555355252.0718045
84,16,1555355252.1032777,1555355252.1347241
85,16,1555355252.1661074,1555355252.1975563
86,16,1555355252.2289321,1555355252.2603114
87,16,1555355252.2915444,1555355252.3229299
88,16,1555355252.3542328,1555355252.3859634
89,16,1555355252.417263,1555355252.4488306
90,16,1555355252.4802744,1555355252.5117283
91,16,1555355252.5430965,1555355252.5746033
92,16,1555355252.6059434,1555355252.637557
93,16,1555355252.668954,1555355252.7005215
94,16,1555355252.7318795,1555355252.763454
95,16,1555355252.7948685,1555355252.8262372
96,16,1555355252.857589,1555355252.8892155
97,16,1555355252.9205668,1555355252.9521468
98,16,1555355252.983582,1555355253.0151002
99,16,1555355253.0467417,1555355253.0783458
100,32,1555355253.1098204,1555355253.1414342
101,32,1555355253.1730828,1555355253.2047553
102,32,1555355253.2362077,1555355253.2678993
103,32,1555355253.2993684,1555355253.3309731
104,32,1555355253.3624341,1555355253.3940332
105,32,1555355253.4255626,1555355253.4572413
106,32,1555355253.4890866,1555355253.5207357
107,32,1555355253.5522668,1555355253.5839221
108,32,1555355253.615518,1555355253.6471884
109,32,1555355253.6786313,1555355253.7102768
110,32,1555355253.741751,1555355253.7733626
111,32,1555355253.8047657,1555355253.8362586
112,32,1555355253.8676727,1555355253.9000547
113,32,1555355253.9314427,1555355253.9630308
114,32,1555355253.994471,1555355254.0260875
115,32,1555355254.0576851,1555355254.0893512
116,32,1555355254.1210165,1555355254.152722
117,32,1555355254.1844673,1555355254.2160902
118,32,1555355254.2475936,1555355254.2792335
119,32,1555355254.3108406,1555355254.3425899
120,64,1555355254.3743289,1555355254.4064236
121,64,1555355254.4389985,1555355254.4706736
122,64,1555355254.5021358,1555355254.5339413
123,64,1555355254.5655963,1555355254.597247
124,64,1555355254.6288638,1555355254.660656
125,64,1555355254.6921563,1555355254.723731
126,64,1555355254.7556176,1555355254.7872088
127,64,1555355254.8185935,1555355254.8500388
128,64,1555355254.8813508,1555355254.9128067
129,64,1555355254.9441383,1555355254.9757564
130,64,1555355255.0071135,1555355255.0385947
131,64,1555355255.0700052,1555355255.101483
132,64,1555355255.1329095,1555355255.1642787
133,64,1555355255.1957664,1555355255.2274046
134,64,1555355255.2588034,1555355255.290183
135,64,1555355255.3214903,1555355255.3528752
136,64,1555355255.384269,1555355255.416697
137,64,1555355255.4481392,1555355255.4797742
138,64,1555355255.5111942,1555355255.5428123
139,64,1555355255.5742705,1555355255.6059225
140,128,1555355255.638109,1555355255.669944
141,128,1555355255.7016664,1555355255.7334328
142,128,1555355255.765051,1555355255.7968967
143,128,1555355255.8285067,1555355255.8600843
144,128,1555355255.891811,1555355255.9233
145,128,1555355255.954851,1555355255.9865115
146,128,1555355256.0180118,1555355256.0497236
147,128,1555355256.081208,1555355256.1130226
148,128,1555355256.1445863,1555355256.1763017
149,128,1555355256.207959,1555355256.2395542
150,128,1555355256.2710738,1555355256.3026576
151,128,1555355256.3341079,1555355256.365519
152,128,1555355256.3971806,1555355256.4288085
153,128,1555355256.4603446,1555355256.4919665
154,128,1555355256.5235124,1555355256.5551846
155,128,1555355256.5868618,1555355256.6187084
156,128,1555355256.650209,1555355256.6817744
157,128,1555355256.7133255,1555355256.7451
158,128,1555355256.7766535,1555355256.8081062
159,128,1555355256.839484,1555355256.870777
160,256,1555355256.9021132,1555355256.9336228
161,256,1555355256.9650626,1555355256.996521
162,256,1555355257.0284925,1555355257.0603197
163,256,1555355257.0920606,1555355257.1236758
164,256,1555355257.1554997,1555355257.187492
165,256,1555355257.2190404,1555355257.2505915
166,256,1555355257.282135,1555355257.313765
167,256,1555355257.3451414,1555355257.376574
168,256,1555355257.4079087,1555355257.4393709
169,256,1555355257.4709227,1555355257.5026355
170,256,1555355257.5343099,1555355257.56603
171,256,1555355257.597574,1555355257.6290872
172,256,1555355257.6606274,1555355257.6921613
173,256,1555355257.7237377,1555355257.7554786
174,256,1555355257.7870188,1555355257.8186507
175,256,1555355257.850351,1555355257.882084
176,256,1555355257.9138439,1555355257.9457068
177,256,1555355257.977281,1555355258.0089839
178,256,1555355258.0405958,1555355258.0720978
179,256,1555355258.10353,1555355258.135411
180,512,1555355258.1668131,1555355258.198443
181,512,1555355258.2299345,1555355258.261526
182,512,1555355258.2931406,1555355258.3246844
183,512,1555355258.3560529,1555355258.3876164
184,512,1555355258.4190392,1555355258.4505863
185,512,1555355258.4821064,1555355258.513942
186,512,1555355258.5455968,1555355258.5771694
187,512,1555355258.6086369,1555355258.6400876
188,512,1555355258.6715844,1555355258.7030902
189,512,1555355258.734612,1555355258.766098
190,512,1555355258.7978163,1555355258.8294013
191,512,1555355258.8607855,1555355258.892216
192,512,1555355258.9236386,1555355258.955331
193,512,1555355258.9868622,1555355259.0183253
194,512,1555355259.0498693,1555355259.081623
195,512,1555355259.1133935,1555355259.1451151
196,512,1555355259.1767125,1555355259.2081206
197,512,1555355259.2395577,1555355259.272161
198,512,1555355259.3038955,1555355259.3352454
199,512,1555355259.366773,1555355259.398188
200,1024,1555355259.429836,1555355259.4612901
201,1024,1555355259.4927056,1555355259.5241115
202,1024,1555355259.5555732,1555355259.587283
203,1024,1555355259.6187308,1555355259.6502745
204,1024,1555355259.6819475,1555355259.713875
205,1024,1555355259.745396,1555355259.7769146
206,1024,1555355259.8083272,1555355259.8398962
207,1024,1555355259.8720868,1555355259.9034991
208,1024,1555355259.9349525,1555355259.9666474
209,1024,1555355259.9988408,1555355260.030532
210,1024,1555355260.0621524,1555355260.093815
211,1024,1555355260.1253583,1555355260.1569996
212,1024,1555355260.1884682,1555355260.2202523
213,1024,1555355260.251812,1555355260.2834668
214,1024,1555355260.315109,1555355260.3464234
215,1024,1555355260.377725,1555355260.4091933
216,1024,1555355260.440846,1555355260.4726062
217,1024,1555355260.504225,1555355260.5359485
218,1024,1555355260.567519,1555355260.5990026
219,1024,1555355260.630645,1555355260.6623993
220,2048,1555355260.6940303,1555355260.7257185
221,2048,1555355260.7572594,1555355260.78885
222,2048,1555355260.8202465,1555355260.8517227
223,2048,1555355260.8832881,1555355260.9148757
224,2048,1555355260.9465137,1555355260.978076
225,2048,1555355261.0097728,1555355261.04146
226,2048,1555355261.0732791,1555355261.1050036
227,2048,1555355261.1367543,1555355261.1682072
228,2048,1555355261.1998293,1555355261.2314217
229,2048,1555355261.2630155,1555355261.2945163
230,2048,1555355261.3261101,1555355261.3576748
231,2048,1555355261.3892946,1555355261.4208317
232,2048,1555355261.452477,1555355261.4840698
233,2048,1555355261.5157208,1555355261.5473619
234,2048,1555355261.5790927,1555355261.6108098
235,2048,1555355261.6424174,1555355261.673986
236,2048,1555355261.705597,1555355261.737187
237,2048,1555355261.7688813,1555355261.8006835
238,2048,1555355261.8322682,1555355261.8638027
239,2048,1555355261.895402,1555355261.9269328
240,4096,1555355261.9588633,1555355269.5584292
241,4096,1555355269.6032772,1555355279.6024997
242,4096,1555355279.6343467,1555355289.6463275
243,4096,1555355289.6845365,1555355298.1965272
244,4096,1555355298.2295392,1555355299.6901853
245,4096,1555355299.7221813,1555355301.3645837
246,4096,1555355301.3977532,1555355309.7340486
247,4096,1555355309.7668478,1555355319.7778378
248,4096,1555355319.8097303,1555355326.3646955
249,4096,1555355326.4002075,1555355329.8215125
250,4096,1555355329.853515,1555355329.8867252
251,4096,1555355329.9185376,1555355339.8653064
252,4096,1555355339.8972137,1555355349.908982
253,4096,1555355349.941016,1555355358.6728802
254,4096,1555355358.706049,1555355359.9527817
255,4096,1555355359.9846778,1555355363.3646536
256,4096,1555355363.3981059,1555355364.3647325
257,4096,1555355364.3966827,1555355369.9963677
258,4096,1555355370.0281432,1555355380.0402188
259,4096,1555355380.0720341,1555355390.0843115
260,8192,1555355390.1197646,1555355400.1299639
261,8192,1555355400.1654387,1555355410.173819
262,8192,1555355410.2092633,1555355420.2175236
263,8192,1555355420.2537787,1555355420.8173094
264,8192,1555355420.8539767,1555355430.2616084
265,8192,1555355430.3057594,1555355440.305597
266,8192,1555355440.3522267,1555355450.3494503
267,8192,1555355450.3863652,1555355460.3932147
268,8192,1555355460.42862,1555355470.4377127
269,8192,1555355470.4851074,1555355476.2563128
270,8192,1555355476.292069,1555355480.4810011
271,8192,1555355480.5191424,1555355490.5247188
272,8192,1555355490.726004,1555355500.5688393
273,8192,1555355500.6056266,1555355510.6124332
274,8192,1555355510.6486442,1555355514.366033
275,8192,1555355514.4024043,1555355520.3659134
276,8192,1555355520.414756,1555355520.6561801
277,8192,1555355520.7027597,1555355530.6994214
278,8192,1555355530.907551,1555355540.7434719
279,8192,1555355540.8061116,1555355540.8540287
280,16384,1555355540.926813,1555355550.7860546
281,16384,1555355550.9487205,1555355557.3645802
282,16384,1555355557.4593232,1555355557.5539691
283,16384,1555355557.6656976,1555355557.7455509
284,16384,1555355557.8220375,1555355557.9155238
285,16384,1555355558.0089557,1555355558.1199634
286,16384,1555355558.2146306,1555355560.8299763
287,16384,1555355560.924729,1555355570.874186
288,16384,1555355570.9414265,1555355580.917981
289,16384,1555355581.0112007,1555355581.1211755
290,16384,1555355581.215921,1555355581.2960517
291,16384,1555355581.4066215,1555355581.504499
292,16384,1555355581.574272,1555355581.6877036
293,16384,1555355581.7558002,1555355590.9623566
294,16384,1555355591.0567603,1555355591.3646407
295,16384,1555355591.4592667,1555355596.437307
296,16384,1555355596.5441842,1555355596.6681077
297,16384,1555355596.7370758,1555355596.8302236
298,16384,1555355596.8978434,1555355601.005942
299,16384,1555355601.1001413,1555355611.050687
300,32768,1555355611.2364514,1555355611.3483899
301,32768,1555355611.5035546,1555355621.094569
302,32768,1555355621.344919,1555355621.4709435
303,32768,1555355621.6001723,1555355621.7568142
304,32768,1555355621.8886383,1555355627.3645399
305,32768,1555355627.4955087,1555355627.6198738
306,32768,1555355627.7490804,1555355627.9037793
307,32768,1555355628.0304098,1555355631.1397302
308,32768,1555355631.374596,1555355631.49849
309,32768,1555355631.625716,1555355631.7802942
310,32768,1555355631.935367,1555355634.3645837
311,32768,1555355634.4907644,1555355634.6143966
312,32768,1555355634.7726197,1555355634.9273622
313,32768,1555355635.0836706,1555355641.1836889
314,32768,1555355641.3438184,1555355641.4727137
315,32768,1555355641.6505406,1555355641.8062165
316,32768,1555355642.0069458,1555355651.2293324
317,32768,1555355651.3840683,1555355651.5081022
318,32768,1555355651.668699,1555355651.8234587
319,32768,1555355651.9806051,1555355660.4475765
320,65536,1555355660.757874,1555355660.9640865
321,65536,1555355661.180318,1555355661.4303966
322,65536,1555355661.65031,1555355661.9274576
323,65536,1555355662.1504967,1555355662.4602902
324,65536,1555355662.7234375,1555355663.031658
325,65536,1555355663.3311076,1555355663.6348782
326,65536,1555355663.850681,1555355664.145183
327,65536,1555355664.3668852,1555355664.6684282
328,65536,1555355664.952538,1555355665.247089
329,65536,1555355665.5025318,1555355665.815089
330,65536,1555355666.1109335,1555355666.4190457
331,65536,1555355666.6392353,1555355666.9474344
332,65536,1555355667.172542,1555355667.4807422
333,65536,1555355667.7423053,1555355671.3163266
334,65536,1555355671.6090846,1555355671.8148756
335,65536,1555355672.1416051,1555355681.3601234
336,65536,1555355681.6537082,1555355681.8599122
337,65536,1555355682.0798888,1555355691.4033208
338,65536,1555355691.62488,1555355691.8410275
339,65536,1555355692.0878606,1555355692.3345134
340,131072,1555355692.7870276,1555355693.2496371
341,131072,1555355693.6346579,1555355694.0266404
342,131072,1555355694.4132454,1555355694.8023834
343,131072,1555355695.2189462,1555355695.6059828
344,131072,1555355696.0300138,1555355701.4461935
345,131072,1555355702.0079827,1555355711.4910197
346,131072,1555355711.9343696,1555355712.3047318
347,131072,1555355712.6884356,1555355713.059439
348,131072,1555355713.4349713,1555355713.8244252
349,131072,1555355714.2022872,1555355714.5947945
350,131072,1555355714.9763474,1555355715.3629467
351,131072,1555355715.7409873,1555355717.6987576
352,131072,1555355718.0803149,1555355718.4706035
353,131072,1555355718.8451743,1555355719.233782
354,131072,1555355719.6098282,1555355720.0123355
355,131072,1555355720.4102163,1555355720.8110409
356,131072,1555355721.1941721,1555355721.5948105
357,131072,1555355721.9692357,1555355722.3697677
358,131072,1555355722.7526202,1555355723.1398096
359,131072,1555355723.5197268,1555355723.9137552
360,262144,1555355724.5373805,1555355725.1629784
361,262144,1555355725.842071,1555355726.3832972
362,262144,1555355726.9242337,1555355727.4671695
363,262144,1555355728.008351,1555355728.5629158
364,262144,1555355729.1037014,1555355729.6479352
365,262144,1555355730.1971538,1555355730.7431114
366,262144,1555355731.2916417,1555355731.8399653
367,262144,1555355732.386731,1555355732.931902
368,262144,1555355733.600407,1555355734.155317
369,262144,1555355734.7086642,1555355735.254532
370,262144,1555355735.8013413,1555355736.345429
371,262144,1555355736.8899727,1555355737.434644
372,262144,1555355737.9787526,1555355738.5269363
373,262144,1555355739.0803185,1555355739.6251783
374,262144,1555355740.1618245,1555355740.7108889
375,262144,1555355741.2532973,1555355751.6676724
376,262144,1555355752.2122197,1555355761.707628
377,262144,1555355762.251019,1555355771.7511706
378,262144,1555355772.2946835,1555355775.4856992
379,262144,1555355776.0318213,1555355776.4580016
380,524288,1555355777.3399613,1555355778.1532905
381,524288,1555355779.0577338,1555355779.8550382
382,524288,1555355781.127817,1555355781.924875
383,524288,1555355783.0179832,1555355783.8153105
384,524288,1555355784.7344952,1555355785.526946
385,524288,1555355786.5389225,1555355787.3285308
386,524288,1555355788.2479239,1555355789.0377026
387,524288,1555355790.0478983,1555355790.8332224
388,524288,1555355791.842926,1555355792.6455078
389,524288,1555355793.5771487,1555355794.3696032
390,524288,1555355795.3424716,1555355796.1316898
391,524288,1555355797.1429386,1555355797.9358788
392,524288,1555355798.982575,1555355799.7917068
393,524288,1555355800.807362,1555355801.605256
394,524288,1555355802.5931602,1555355803.3838766
395,524288,1555355804.4200468,1555355805.221305
396,524288,1555355806.2202895,1555355807.0166433
397,524288,1555355808.1520748,1555355808.9422812
398,524288,1555355809.8984709,1555355810.693836
399,524288,1555355811.8872948,1555355812.6711287
400,1048576,1555355814.1290264,1555355821.9699125
401,1048576,1555355823.3142602,1555355827.3655643
402,1048576,1555355829.1976,1555355832.0142992
403,1048576,1555355833.7969973,1555355834.9187665
404,1048576,1555355836.5120702,1555355839.6407661
405,1048576,1555355841.263021,1555355852.0995724
406,1048576,1555355853.97697,1555355861.3653626
407,1048576,1555355863.260835,1555355864.283303
408,1048576,1555355866.0025973,1555355872.1853652
409,1048576,1555355874.245738,1555355882.2293367
410,1048576,1555355883.949482,1555355892.272489
411,1048576,1555355894.3598938,1555355900.55237
412,1048576,1555355902.587526,1555355912.359438
413,1048576,1555355914.0777206,1555355915.140007
414,1048576,1555355917.2070801,1555355922.4023783
415,1048576,1555355924.3437245,1555355925.391735
416,1048576,1555355927.4819686,1555355932.445611
417,1048576,1555355934.0795279,1555355942.4894035
418,1048576,1555355944.2377937,1555355945.8839443
419,1048576,1555355947.803121,1555355952.532674
